questionID,examID,course,exam_type,creation_dt_time,creation_hr,creation_dt,correct,marked,q_ordinal,difficulty,nth_exam,nth_e_or_q,weekday,minutes_used,subcat1,subcat2,subcat3,cat1,cat2,cat3,approx_remaining_time,EL_begin,EL_change,EL_end,hrs_since_previous_e,hist_cat_n,hist_subcat_diff,hist_subcat_diff_correct,hist_tot_time_correct,hist_total_time_e,hist_total_time_q,hist_greater_diff_time_correct,hist_greater_diff,hist_net_diff,hist_n_marked,hist_marked_incorrect,hist_repeat_question,hist_net_rel_diff
2017-11-16 12:04:26.5061074 +00:00105304.36,MFE2017-11-16 07:04:26,MFE,e,2017-11-16T12:04:26Z,7.066666666666666,2017-11-16,TRUE,FALSE,30,4.36,6,69,Thursday,1.75,other,forwards: basics,forwards: basics,introduction to forwards and options,introduction to forwards and options,introduction to forwards and options,177.48333333333332,4.36,0.71,5.07,87.77787398510509,69,79.98,69.33,31.099999999999998,74.6,20.2,26.099999999999998,96.66,58.68,0,0,0,0.7336834208552138
2017-11-16 12:04:26.5061074 +00:00518296.52,MFE2017-11-16 07:04:26,MFE,e,2017-11-16T12:04:26Z,7.066666666666666,2017-11-16,TRUE,TRUE,29,6.52,6,69,Thursday,8.633333333333333,true probabilities and rates of return,true probabilities and rates of return,true probabilities and rates of return,binomial trees,binomial trees,binomial trees,168.85,4.36,0.71,5.07,87.77787398510509,381,547.83,320.94,178.8,192.9,988.9499999999999,0,0,94.05,9,27,0,0.17167734516182026
2017-11-16 12:04:26.5061074 +00:00415285.56,MFE2017-11-16 07:04:26,MFE,e,2017-11-16T12:04:26Z,7.066666666666666,2017-11-16,FALSE,FALSE,28,5.56,6,69,Thursday,6.916666666666667,binomial tree models for interest rates: the black-derman-toy model,binomial tree models for interest rates: the black-derman-toy model,the black-derman-toy model,interest rate models,interest rate models,binomial tree models for interest rates,161.9333333333333,4.36,0.71,5.07,87.77787398510509,441,730.44,365.22,38.849999999999994,247.8,1186.2,0,136.71,1.199040866595169e-14,0,18,0,1.6415323183220648e-17
2017-11-16 12:04:26.5061074 +00:00179273.28,MFE2017-11-16 07:04:26,MFE,e,2017-11-16T12:04:26Z,7.066666666666666,2017-11-16,TRUE,FALSE,27,3.28,6,69,Thursday,2.9833333333333334,forwards and futures,futures,futures,forwards and futures,financial forwards and futures,financial forwards and futures,158.95,4.36,0.71,5.07,87.77787398510509,372,1127.04,749.46,408.5,602.25,396.8,251.79999999999998,762.66,371.88,33,27,18,0.3299616695059625
2017-11-16 12:04:26.5061074 +00:00618265.3,MFE2017-11-16 07:04:26,MFE,e,2017-11-16T12:04:26Z,7.066666666666666,2017-11-16,TRUE,TRUE,26,5.3,6,69,Thursday,10.3,simulate derivative instruments,simulate derivative instruments,simulate derivative instruments,monte carlo valuation,simulation,monte carlo valuation,148.64999999999998,4.36,0.71,5.07,87.77787398510509,108,182.43,153.09,62.55,62.55,384.9,0,0,123.75,0,6,0,0.6783423778983719
2017-11-16 12:04:26.5061074 +00:00438256.53,MFE2017-11-16 07:04:26,MFE,e,2017-11-16T12:04:26Z,7.066666666666666,2017-11-16,TRUE,FALSE,25,6.53,6,69,Thursday,7.3,other,asian option,asian option,exotic options,exotic options,exotic options,141.35,4.36,0.71,5.07,87.77787398510509,393,126.75,27.089999999999996,0,0,504.35,0,0,-72.57,0,0,0,-0.5725443786982248
2017-11-16 12:04:26.5061074 +00:00374244.6,MFE2017-11-16 07:04:26,MFE,e,2017-11-16T12:04:26Z,7.066666666666666,2017-11-16,FALSE,FALSE,24,4.6,6,69,Thursday,6.233333333333333,option pricing,option pricing,option pricing,binomial trees,binomial trees,binomial trees,135.11666666666665,4.36,0.71,5.07,87.77787398510509,381,922.38,287.82,191.25,604.95,1460.05,102.75,90.53999999999999,-346.74,18,27,0,-0.37591881870812466
2017-11-16 12:04:26.5061074 +00:00445235.39,MFE2017-11-16 07:04:26,MFE,e,2017-11-16T12:04:26Z,7.066666666666666,2017-11-16,FALSE,FALSE,23,5.39,6,69,Thursday,7.416666666666667,other,barrier option,barrier option,exotic options,exotic options,exotic options,127.69999999999999,4.36,0.71,5.07,87.77787398510509,393,226.44,125.46,128.4,156.9,201.9,0,100.62,24.479999999999997,9,0,0,0.1081081081081081
2017-11-16 12:04:26.5061074 +00:00151226.15,MFE2017-11-16 07:04:26,MFE,e,2017-11-16T12:04:26Z,7.066666666666666,2017-11-16,TRUE,FALSE,22,6.15,6,69,Thursday,2.5166666666666666,other,put-call parity,stock put-call parity,put-call parity,rational valuation of derivative securities,put-call parity,125.18333333333332,4.36,0.71,5.07,87.77787398510509,366,580.71,406.95,388.7,502.8,485.35,28.4,59.75,233.19,12,22,0,0.4015601591155654
2017-11-16 12:04:26.5061074 +00:00859215.39,MFE2017-11-16 07:04:26,MFE,e,2017-11-16T12:04:26Z,7.066666666666666,2017-11-16,FALSE,TRUE,21,5.39,6,69,Thursday,14.316666666666666,modeling stock prices with the lognormal distribution,modeling stock prices with the lognormal distribution,modeling stock prices with the lognormal distribution,lognormal distribution,lognormal distribution,lognormal distribution,110.86666666666665,4.36,0.71,5.07,87.77787398510509,306,950.85,584.55,159.3,496.2,1603.6499999999999,0,49.77,218.25,27,27,0,0.22953147184098438
2017-11-16 12:04:26.5061074 +00:00217205.14,MFE2017-11-16 07:04:26,MFE,e,2017-11-16T12:04:26Z,7.066666666666666,2017-11-16,FALSE,FALSE,20,5.14,6,69,Thursday,3.6166666666666667,option greeks,option greeks,option greeks,black-scholes pricing model,black-scholes pricing model,black-scholes pricing model,107.24999999999999,4.36,0.71,5.07,87.77787398510509,567,922.26,635.61,141.15,329.25,1085.1,0,141.29999999999998,348.96,27,45,0,0.37837486175265106
2017-11-16 12:04:26.5061074 +00:00395195.83,MFE2017-11-16 07:04:26,MFE,e,2017-11-16T12:04:26Z,7.066666666666666,2017-11-16,FALSE,TRUE,19,5.83,6,69,Thursday,6.583333333333333,the black-scholes formula,the black-scholes formula,the black-scholes formula,black-scholes pricing model,black-scholes pricing model,black-scholes pricing model,100.66666666666666,4.36,0.71,5.07,87.77787398510509,567,758.94,565.53,258.45,537.45,1040.7,0,0,372.12,27,45,0,0.4903154399557277
2017-11-16 12:04:26.5061074 +00:0050185.26,MFE2017-11-16 07:04:26,MFE,e,2017-11-16T12:04:26Z,7.066666666666666,2017-11-16,FALSE,FALSE,18,5.26,6,69,Thursday,0.8333333333333334,gap option,gap option,gap option,exotic options,exotic options,exotic options,99.83333333333331,4.36,0.71,5.07,87.77787398510509,393,152.91,89.73,128.1,128.1,215.55,0,100.62,26.55,0,0,0,0.17363154796939376
2017-11-16 12:04:26.5061074 +00:00394173.78,MFE2017-11-16 07:04:26,MFE,e,2017-11-16T12:04:26Z,7.066666666666666,2017-11-16,TRUE,FALSE,17,3.78,6,69,Thursday,6.566666666666666,other,synthetic asset creation,put-call parity,put-call parity,put-call parity,rational valuation of derivative securities,93.26666666666665,4.36,0.71,5.07,87.77787398510509,366,642.78,416.82,307.2,428.95,507.35,141.65,554.78,190.85999999999999,21,22,27,0.2969289648091104
2017-11-16 12:04:26.5061074 +00:00707164.37,MFE2017-11-16 07:04:26,MFE,e,2017-11-16T12:04:26Z,7.066666666666666,2017-11-16,TRUE,FALSE,16,4.37,6,69,Thursday,11.783333333333333,option combinations,option combinations,option combinations,option strategies and risk management,options,options,81.48333333333332,4.36,0.71,5.07,87.77787398510509,573,1107.51,787.02,613.95,864.15,199.95,174.55,516.1,466.53000000000003,39,26,0,0.42124224611967387
2017-11-16 12:04:26.5061074 +00:00500156.35,MFE2017-11-16 07:04:26,MFE,e,2017-11-16T12:04:26Z,7.066666666666666,2017-11-16,TRUE,FALSE,15,6.35,6,69,Thursday,8.333333333333334,early exercise of american options & time to expiry,early exercise of american options & time to expiry,early exercise of american options & time to expiry,comparing options,comparing options,comparing options,73.14999999999999,4.36,0.71,5.07,87.77787398510509,171,239.31,173.25,130.2,130.2,245.54999999999998,0,53.699999999999996,107.19,0,0,0,0.44791274915381724
2017-11-16 12:04:26.5061074 +00:00275145.11,MFE2017-11-16 07:04:26,MFE,e,2017-11-16T12:04:26Z,7.066666666666666,2017-11-16,FALSE,FALSE,14,5.11,6,69,Thursday,4.583333333333333,option pricing,option pricing,option pricing,binomial trees,binomial trees,binomial trees,68.56666666666665,4.36,0.71,5.07,87.77787398510509,381,922.38,287.82,191.25,604.95,1460.05,0,48.87,-346.74,18,27,0,-0.37591881870812466
2017-11-16 12:04:26.5061074 +00:00211134.3,MFE2017-11-16 07:04:26,MFE,e,2017-11-16T12:04:26Z,7.066666666666666,2017-11-16,TRUE,FALSE,13,4.3,6,69,Thursday,3.5166666666666666,other,variance reduction techniques: control variate method,control variate method,monte carlo valuation,monte carlo valuation,variance reduction techniques,65.04999999999998,4.36,0.71,5.07,87.77787398510509,120,107.19000000000001,107.19000000000001,65.1,65.1,179.85,0,79.02,107.19000000000001,0,9,0,1
2017-11-16 12:04:26.5061074 +00:00315124.87,MFE2017-11-16 07:04:26,MFE,e,2017-11-16T12:04:26Z,7.066666666666666,2017-11-16,TRUE,FALSE,12,4.87,6,69,Thursday,5.25,other,basic insurance strategies,basic insurance strategies,option strategies and risk management,option strategies and risk management,option strategies and risk management,59.79999999999998,4.36,0.71,5.07,87.77787398510509,141,162.48,151.08,42.150000000000006,42.150000000000006,272.8,42.150000000000006,47.160000000000004,139.68,9,6,0,0.8596750369276219
2017-11-16 12:04:26.5061074 +00:00277116.11,MFE2017-11-16 07:04:26,MFE,e,2017-11-16T12:04:26Z,7.066666666666666,2017-11-16,FALSE,TRUE,11,6.11,6,69,Thursday,4.616666666666666,binomial tree models for interest rates: binomial trees,binomial tree models for interest rates: binomial trees,binomial tree models for interest rates: binomial trees,interest rate models,binomial tree models for interest rates,interest rate models,55.18333333333332,4.36,0.71,5.07,87.77787398510509,441,497.88,293.76,104.4,263.7,656.85,0,85.77,89.64000000000001,18,18,0,0.18004338394793928
2017-11-16 12:04:26.5061074 +00:00471105.47,MFE2017-11-16 07:04:26,MFE,e,2017-11-16T12:04:26Z,7.066666666666666,2017-11-16,FALSE,FALSE,10,5.47,6,69,Thursday,7.85,delta-gamma-theta approximation,delta-gamma-theta approximation,delta-gamma-theta approximation,market-making and delta-hedging,market-making and delta-hedging,risk management technique - delta hedging,47.333333333333314,4.36,0.71,5.07,87.77787398510509,297,276.75,276.75,75.44999999999999,75.44999999999999,479.4,0,0,276.75,0,18,0,1
2017-11-16 12:04:26.5061074 +00:0015494.79,MFE2017-11-16 07:04:26,MFE,e,2017-11-16T12:04:26Z,7.066666666666666,2017-11-16,TRUE,FALSE,9,4.79,6,69,Thursday,2.566666666666667,other,synthetic forwards & put-call parity,synthetic forwards & put-call parity,option strategies and risk management,option strategies and risk management,option strategies and risk management,44.76666666666665,4.36,0.71,5.07,87.77787398510509,141,56.76,12.33,10.9,10.9,40.6,0,47.160000000000004,-32.099999999999994,0,6,0,-0.5655391120507399
2017-11-16 12:04:26.5061074 +00:007385,MFE2017-11-16 07:04:26,MFE,e,2017-11-16T12:04:26Z,7.066666666666666,2017-11-16,TRUE,FALSE,8,5,6,69,Thursday,1.2166666666666666,option greeks,option greeks,option greeks,black-scholes pricing model,black-scholes pricing model,black-scholes pricing model,43.54999999999998,4.36,0.71,5.07,87.77787398510509,567,922.26,635.61,141.15,329.25,1085.1,0,233.19,348.96,27,45,0,0.37837486175265106
2017-11-16 12:04:26.5061074 +00:0059374.9,MFE2017-11-16 07:04:26,MFE,e,2017-11-16T12:04:26Z,7.066666666666666,2017-11-16,FALSE,TRUE,7,4.9,6,69,Thursday,9.883333333333333,overnight profit,overnight profit,overnight profit,other,market-making and delta-hedging,market-making and delta-hedging,33.66666666666666,4.36,0.71,5.07,87.77787398510509,297,408.06,242.91,17.25,123,595.5,0,94.23,77.75999999999999,9,18,0,0.19056021173356857
2017-11-16 12:04:26.5061074 +00:0014764.69,MFE2017-11-16 07:04:26,MFE,e,2017-11-16T12:04:26Z,7.066666666666666,2017-11-16,FALSE,FALSE,6,4.69,6,69,Thursday,2.45,fitting stock prices to a lognormal distribution,fitting stock prices to a lognormal distribution,fitting stock prices to a lognormal distribution,lognormal distribution,lognormal distribution,lognormal distribution,31.21666666666664,4.36,0.71,5.07,87.77787398510509,306,306.36,89.64,21.599999999999998,101.7,144.15,21.599999999999998,96.03,-127.08,0,27,9,-0.41480611045828436
2017-11-16 12:04:26.5061074 +00:007553.88,MFE2017-11-16 07:04:26,MFE,e,2017-11-16T12:04:26Z,7.066666666666666,2017-11-16,TRUE,FALSE,5,3.88,6,69,Thursday,1.25,the black-scholes formula,the black-scholes formula,the black-scholes formula,black-scholes pricing model,black-scholes pricing model,black-scholes pricing model,29.96666666666664,4.36,0.71,5.07,87.77787398510509,567,758.94,565.53,258.45,537.45,1040.7,205.5,849.42,372.12,27,45,9,0.4903154399557277
2017-11-16 12:04:26.5061074 +00:0059044.96,MFE2017-11-16 07:04:26,MFE,e,2017-11-16T12:04:26Z,7.066666666666666,2017-11-16,FALSE,TRUE,4,4.96,6,69,Thursday,9.833333333333334,other,different strike prices,different strike prices,comparing options,comparing options,comparing options,20.133333333333326,4.36,0.71,5.07,87.77787398510509,171,180.42000000000002,83.82,40.2,65.6,129.4,40.2,94.58,-12.780000000000003,0,0,0,-0.07083471898902562
2017-11-16 12:04:26.5061074 +00:0026431.55,MFE2017-11-16 07:04:26,MFE,e,2017-11-16T12:04:26Z,7.066666666666666,2017-11-16,TRUE,FALSE,3,1.55,6,69,Thursday,4.4,comparing options,comparing contracts,comparing contracts,options,introduction to forwards and options,introduction to forwards and options,15.73333333333332,4.36,0.71,5.07,87.77787398510509,501,622.35,432.12,341.95,413,165.3,335.65,1357.89,241.89000000000001,0,18,0,0.3886719691491926
2017-11-16 12:04:26.5061074 +00:0054024.5,MFE2017-11-16 07:04:26,MFE,e,2017-11-16T12:04:26Z,7.066666666666666,2017-11-16,FALSE,FALSE,2,4.5,6,69,Thursday,9,black formula,black formula,black formula,interest rate models,interest rate models,interest rate models,6.73333333333332,4.36,0.71,5.07,87.77787398510509,375,525.63,258.36,89.05,161.05,678.6999999999999,0,279.48,-8.910000000000007,0,12,9,-0.016951087266708534
2017-11-16 12:04:26.5061074 +00:0040415.18,MFE2017-11-16 07:04:26,MFE,e,2017-11-16T12:04:26Z,7.066666666666666,2017-11-16,TRUE,FALSE,1,5.18,6,69,Thursday,6.733333333333333,other,option basics,option basics,introduction to forwards and options,options,options,0,4.36,0.71,5.07,87.77787398510509,501,338.76,240.57,176.05,316.7,31.200000000000003,14.100000000000001,333.39,142.38,0,18,0,0.42029755579171096
2017-11-17 20:04:14.9588798 +00:00271305.36,MFE2017-11-17 15:04:14,MFE,e,2017-11-17T20:04:14Z,15.066666666666666,2017-11-17,TRUE,FALSE,30,5.36,7,70,Friday,4.516666666666667,option greeks,option greeks,option greeks,black-scholes pricing model,black-scholes pricing model,black-scholes pricing model,173.98333333333332,5.07,0.31,5.38,31.99679243683815,603,1013.52,680.61,152.1,372.75,1085.1,0,0,347.7,27,54,0,0.34306180440445183
2017-11-17 20:04:14.9588798 +00:00315292.64,MFE2017-11-17 15:04:14,MFE,e,2017-11-17T20:04:14Z,15.066666666666666,2017-11-17,TRUE,FALSE,29,2.64,7,70,Friday,5.25,exchange options,exchange options,put-call parity,put-call parity,put-call parity,rational valuation of derivative securities,168.73333333333335,5.07,0.31,5.38,31.99679243683815,384,687.27,484.65,367.2,481.3,756.3,238.55,919.92,282.03,12,22,18,0.41036273953468066
2017-11-17 20:04:14.9588798 +00:0093284.58,MFE2017-11-17 15:04:14,MFE,e,2017-11-17T20:04:14Z,15.066666666666666,2017-11-17,FALSE,FALSE,28,4.58,7,70,Friday,1.55,other,derivatives basics,derivatives basics,other,introduction to derivatives,introduction to derivatives,167.18333333333334,5.07,0.31,5.38,31.99679243683815,39,124.44,87.27,93.35,113.6,104.89999999999999,0,0,50.1,3,0,0,0.40260366441658635
2017-11-17 20:04:14.9588798 +00:00334274.95,MFE2017-11-17 15:04:14,MFE,e,2017-11-17T20:04:14Z,15.066666666666666,2017-11-17,TRUE,FALSE,27,4.95,7,70,Friday,5.566666666666666,other,different strike prices,different strike prices,comparing options,comparing options,comparing options,161.61666666666667,5.07,0.31,5.38,31.99679243683815,189,225.06,83.82,40.2,154.1,129.4,40.2,151.73,-57.42,9,9,0,-0.25513196480938416
2017-11-17 20:04:14.9588798 +00:00369265.18,MFE2017-11-17 15:04:14,MFE,e,2017-11-17T20:04:14Z,15.066666666666666,2017-11-17,TRUE,FALSE,26,5.18,7,70,Friday,6.15,option pricing,asian option,asian option,binomial trees,exotic options,exotic options,155.46666666666667,5.07,0.31,5.38,31.99679243683815,828,1195.29,373.68,256.95,768,1964.4,65.7,266.94,-447.93,18,27,9,-0.37474587756946015
2017-11-17 20:04:14.9588798 +00:00112254.97,MFE2017-11-17 15:04:14,MFE,e,2017-11-17T20:04:14Z,15.066666666666666,2017-11-17,TRUE,FALSE,25,4.97,7,70,Friday,1.8666666666666667,binomial tree models for interest rates: the black-derman-toy model,binomial tree models for interest rates: the black-derman-toy model,binomial tree models for interest rates: the black-derman-toy model,interest rate models,interest rate models,interest rate models,153.6,5.07,0.31,5.38,31.99679243683815,396,605.55,284.34000000000003,25.9,206.7,994.7,25.9,271.2,-36.86999999999999,0,18,13,-0.06088679712657913
2017-11-17 20:04:14.9588798 +00:0079245.11,MFE2017-11-17 15:04:14,MFE,e,2017-11-17T20:04:14Z,15.066666666666666,2017-11-17,TRUE,FALSE,24,5.11,7,70,Friday,1.3166666666666667,gap option,gap option,gap option,exotic options,exotic options,exotic options,152.28333333333333,5.07,0.31,5.38,31.99679243683815,420,200.25,89.73,128.1,135.6,215.55,0,205.65,-20.789999999999996,0,0,0,-0.1038202247191011
2017-11-17 20:04:14.9588798 +00:00329235.06,MFE2017-11-17 15:04:14,MFE,e,2017-11-17T20:04:14Z,15.066666666666666,2017-11-17,TRUE,FALSE,23,5.06,7,70,Friday,5.483333333333333,option pricing,option pricing,option pricing,binomial trees,binomial trees,binomial trees,146.8,5.07,0.31,5.38,31.99679243683815,408,1009.77,287.82,191.25,702.3,1460.05,0,107.55,-434.13,18,27,9,-0.42992958792596336
2017-11-17 20:04:14.9588798 +00:00339224.88,MFE2017-11-17 15:04:14,MFE,e,2017-11-17T20:04:14Z,15.066666666666666,2017-11-17,TRUE,FALSE,22,4.88,7,70,Friday,5.65,other,options: basics,options: basics,options,introduction to forwards and options,introduction to forwards and options,141.15,5.07,0.31,5.38,31.99679243683815,534,385.38,287.19,236.65,377.3,31.200000000000003,74.7,380.01,189,0,18,0,0.49042503503035967
2017-11-17 20:04:14.9588798 +00:00338215.48,MFE2017-11-17 15:04:14,MFE,e,2017-11-17T20:04:14Z,15.066666666666666,2017-11-17,TRUE,FALSE,21,5.48,7,70,Friday,5.633333333333334,option greeks,option greeks,option greeks,black-scholes pricing model,black-scholes pricing model,black-scholes pricing model,135.51666666666665,5.07,0.31,5.38,31.99679243683815,603,1013.52,680.61,152.1,372.75,1085.1,0,0,347.7,27,54,0,0.34306180440445183
2017-11-17 20:04:14.9588798 +00:00136205.52,MFE2017-11-17 15:04:14,MFE,e,2017-11-17T20:04:14Z,15.066666666666666,2017-11-17,TRUE,FALSE,20,5.52,7,70,Friday,2.2666666666666666,black formula,black formula,black formula for bond options,interest rate models,interest rate models,interest rate models,133.25,5.07,0.31,5.38,31.99679243683815,396,647.1899999999999,330.12,103.5,256.5,780,0,119.72999999999999,13.04999999999999,0,18,9,0.020164094006396873
2017-11-17 20:04:14.9588798 +00:001013195.24,MFE2017-11-17 15:04:14,MFE,e,2017-11-17T20:04:14Z,15.066666666666666,2017-11-17,TRUE,FALSE,19,5.24,7,70,Friday,16.883333333333333,currency options,put-call parity,currency options,put-call parity,rational valuation of derivative securities,put-call parity,116.36666666666667,5.07,0.31,5.38,31.99679243683815,384,846.54,645.3,430.1,581.1,780.6,35.95,115.1,444.06,12,22,0,0.5245587922602595
